time,/jointset/groundPelvis/pelvis_tilt/value,/jointset/groundPelvis/pelvis_tx/value,/jointset/groundPelvis/pelvis_ty/value,/jointset/hip_l/hip_flexion_l/value,/jointset/hip_r/hip_flexion_r/value,/jointset/lumbar/lumbar/value,/jointset/knee_l/knee_angle_l/value,/jointset/knee_r/knee_angle_r/value,/jointset/ankle_l/ankle_angle_l/value,/jointset/ankle_r/ankle_angle_r/value,/jointset/groundPelvis/pelvis_tilt/speed,/jointset/groundPelvis/pelvis_tx/speed,/jointset/groundPelvis/pelvis_ty/speed,/jointset/hip_l/hip_flexion_l/speed,/jointset/hip_r/hip_flexion_r/speed,/jointset/lumbar/lumbar/speed,/jointset/knee_l/knee_angle_l/speed,/jointset/knee_r/knee_angle_r/speed,/jointset/ankle_l/ankle_angle_l/speed,/jointset/ankle_r/ankle_angle_r/speed,/hamstrings_r/activation,/bifemsh_r/activation,/glut_max_r/activation,/iliopsoas_r/activation,/rect_fem_r/activation,/vasti_r/activation,/gastroc_r/activation,/soleus_r/activation,/tib_ant_r/activation,/hamstrings_l/activation,/bifemsh_l/activation,/glut_max_l/activation,/iliopsoas_l/activation,/rect_fem_l/activation,/vasti_l/activation,/gastroc_l/activation,/soleus_l/activation,/tib_ant_l/activation,/lumbarAct,/hamstrings_r,/bifemsh_r,/glut_max_r,/iliopsoas_r,/rect_fem_r,/vasti_r,/gastroc_r,/soleus_r,/tib_ant_r,/hamstrings_l,/bifemsh_l,/glut_max_l,/iliopsoas_l,/rect_fem_l,/vasti_l,/gastroc_l,/soleus_l,/tib_ant_l
0.110503305,0.069821152,0.413646769,0.896220053,-0.122866663,0.043125422,-0.13962634,-0.892192516,-0.077413983,-0.244866382,0.147118901,-0.137818034,1.041270559,0.083995105,3.185547215,-1.869540828,-4.98E-07,-5.445093133,1.445566625,-1.423515346,0.648066603,0.052528524,0.010651147,0.071801335,0.010146212,0.027863715,0.090400416,0.010042024,0.01002846,0.138639527,0.013553971,0.082178335,0.010028345,0.150767111,0.055024159,0.010021886,0.065322909,0.025445494,0.052997256,0.028212197,0.051837306,0.010904983,0.067729239,0.01018358,0.016725758,0.068615236,0.010044663,0.010027737,0.141584028,0.012587644,0.085576216,0.01002709,0.152053888,0.06291611,0.010020953,0.061630903,0.010264924,0.054355253
0.115526183,0.069096032,0.418857765,0.896611605,-0.106802198,0.033824908,-0.13962634,-0.919159731,-0.070214561,-0.251084594,0.150329186,-0.150814721,1.033684768,0.071954988,3.211146289,-1.833191291,1.25E-06,-5.29292703,1.419705653,-1.058315227,0.63069929,0.052435972,0.010764428,0.070281278,0.010164557,0.024352981,0.08388262,0.010043184,0.010028308,0.139241263,0.013319449,0.083281334,0.010027892,0.1511306,0.057214536,0.010021552,0.064371021,0.021117308,0.053447493,0.03388817,0.05250641,0.011158405,0.064344115,0.010231604,0.014341701,0.060983937,0.01004717,0.010028126,0.140873841,0.012894498,0.087337751,0.010026534,0.152629521,0.06346253,0.010020556,0.061775997,0.010250957,0.054958684
0.12054906,0.068307081,0.42403144,0.896943321,-0.090606629,0.024714784,-0.13962634,-0.945366435,-0.063165602,-0.255556932,0.153459652,-0.16323371,1.02641048,0.060169613,3.237750168,-1.793731857,-4.40E-06,-5.142272854,1.385655574,-0.72834287,0.616288833,0.052550491,0.01091901,0.068266884,0.010191666,0.021140595,0.077003729,0.010044742,0.010028315,0.139534452,0.013243654,0.084550421,0.010027408,0.151543697,0.058955113,0.010021198,0.063708134,0.018000283,0.053938894,0.039564143,0.053175514,0.011411827,0.060958991,0.010279629,0.011957643,0.053352637,0.010049678,0.010028514,0.140163654,0.013201352,0.089099286,0.010025979,0.153205154,0.06400895,0.010020159,0.061921091,0.01023699,0.055562114
0.125571938,0.067456967,0.42916927,0.897216557,-0.074273271,0.015811931,-0.13962634,-0.970817006,-0.056309901,-0.258541961,0.156528654,-0.175196172,1.019398496,0.048684938,3.266283599,-1.750451338,2.80E-06,-4.991051613,1.342308943,-0.482744656,0.60834218,0.052811432,0.011147483,0.065989901,0.010223769,0.01842142,0.069840553,0.010045954,0.010028116,0.139987548,0.013237227,0.085865208,0.010026949,0.152016717,0.060479727,0.010020933,0.06341645,0.015760563,0.053352791,0.036196353,0.053834111,0.011960451,0.058317708,0.010320673,0.011413301,0.045674594,0.01004815,0.010026839,0.142686573,0.013239965,0.090297546,0.010025722,0.153974694,0.065307826,0.010020417,0.06322907,0.010258635,0.048276737
0.130594815,0.066547808,0.434272462,0.897432983,-0.057789967,0.007137409,-0.13962634,-0.995499783,-0.049699141,-0.260632521,0.15959668,-0.186743834,1.01261866,0.037549201,3.297455954,-1.70281557,-6.59E-06,-4.836552308,1.288124764,-0.372196701,0.615909405,0.053179903,0.011470156,0.063607118,0.010258509,0.016319732,0.062449902,0.010046357,0.01002748,0.140924724,0.013244017,0.087146352,0.01002655,0.152557305,0.061939279,0.010020823,0.063549451,0.014171622,0.050948088,0.032828564,0.054492707,0.012509076,0.055676425,0.010361718,0.01086896,0.037996551,0.010046621,0.010025163,0.145209492,0.013278578,0.091495806,0.010025466,0.154744235,0.066606701,0.010020676,0.064537049,0.01028028,0.04099136
0.135617693,0.065581542,0.439342154,0.897594393,-0.041143232,-0.0012863,-0.13962634,-1.019395782,-0.0433885,-0.262530046,0.162734515,-0.197945242,1.006055346,0.026775739,3.331067357,-1.650436647,3.24E-06,-4.677985412,1.222791599,-0.392356721,0.632539205,0.05365436,0.011867447,0.061029755,0.010288744,0.01472456,0.054501672,0.010046954,0.010026988,0.141596075,0.013206522,0.088366757,0.010026213,0.152986146,0.063322655,0.01002085,0.063792512,0.013060153,0.048097496,0.024649393,0.055353884,0.013119651,0.052197759,0.010361582,0.010767169,0.02758537,0.010049998,0.010026382,0.142510744,0.012967244,0.092410095,0.010025342,0.154144772,0.067689506,0.010021132,0.06441116,0.010417068,0.039896358
0.14064057,0.064559899,0.444379401,0.897702519,-0.024325427,-0.009433717,-0.13962634,-1.042490312,-0.037433614,-0.264664004,0.165940948,-0.208793504,0.999699955,0.016332857,3.365571623,-1.592807444,-6.11E-06,-4.517423541,1.146481746,-0.466345589,0.643204887,0.054233137,0.012327127,0.05819811,0.010310009,0.013561476,0.04575818,0.010048373,0.010027001,0.141479059,0.013088663,0.08950768,0.010025939,0.153178323,0.064622551,0.010021004,0.063937577,0.01231282,0.045712337,0.016470222,0.056215061,0.013730227,0.048719094,0.010361447,0.010665378,0.017174189,0.010053375,0.010027601,0.139811997,0.01265591,0.093324383,0.010025217,0.153545309,0.068772311,0.010021588,0.06428527,0.010553856,0.038801355
0.145663448,0.06348452,0.449385226,0.897758963,-0.007333957,-0.017277109,-0.13962634,-1.064776004,-0.031891138,-0.267208186,0.169186854,-0.219324566,0.993554058,0.006196806,3.399885133,-1.52950811,2.45E-06,-4.356153121,1.058671066,-0.544443169,0.650844317,0.054829585,0.013209994,0.055112296,0.010334658,0.012705352,0.037427478,0.010049965,0.010027103,0.141185733,0.012938309,0.090569843,0.010025704,0.153316497,0.065879053,0.010021221,0.063903331,0.011807305,0.043794284,0.006282925,0.056672412,0.016826096,0.044757627,0.010423698,0.010584223,0.013822202,0.010054189,0.010027117,0.140594201,0.012497374,0.094083086,0.010025067,0.153997227,0.069973743,0.01002189,0.063372605,0.010606725,0.038596039
0.150686325,0.062357385,0.454360855,0.897765325,0.00982712,-0.024791208,-0.13962634,-1.086250133,-0.02681605,-0.27011024,0.172495149,-0.229401295,0.987676823,-0.00360857,3.433104051,-1.461693704,-3.55E-06,-4.194276061,0.960383288,-0.608838445,0.668052749,0.055387483,0.014739505,0.051771831,0.010370407,0.012075526,0.030358779,0.010051327,0.010027031,0.141144014,0.012785501,0.091553337,0.010025494,0.153526811,0.067118264,0.010021464,0.06363602,0.011465659,0.042342034,-0.003904373,0.057129764,0.019921966,0.04079616,0.01048595,0.010503068,0.010470214,0.010055002,0.010026633,0.141376406,0.012338839,0.094841788,0.010024917,0.154449145,0.071175176,0.010022192,0.062459939,0.010659595,0.038390722
0.155709203,0.06118097,0.459307764,0.897723339,0.027150857,-0.031956057,-0.13962634,-1.106909447,-0.022256848,-0.27327847,0.175915157,-0.238894755,0.98214553,-0.013035862,3.464391351,-1.391098881,9.72E-07,-4.03154688,0.854432352,-0.649116809,0.693784333,0.055856852,0.016707353,0.048135541,0.010423838,0.011611415,0.024723823,0.010052654,0.010026899,0.141046243,0.012631514,0.092492107,0.010025303,0.153684955,0.068367948,0.010021728,0.063199303,0.011234996,0.041223736,-0.006727396,0.05715041,0.022974885,0.036074339,0.010613228,0.010472273,0.010364848,0.010056624,0.010026531,0.140120745,0.012183732,0.095700865,0.010024775,0.154008566,0.072542671,0.010022521,0.061543544,0.010692686,0.038167818
0.16073208,0.059958787,0.464227972,0.897635108,0.044625067,-0.038764804,-0.13962634,-1.126747403,-0.018238468,-0.276594902,0.179465164,-0.247625414,0.977045235,-0.022022571,3.493018386,-1.319903224,-3.30E-07,-3.867229098,0.745042232,-0.667846515,0.719812658,0.056204984,0.018984607,0.044176181,0.010499059,0.011274492,0.020617022,0.010054069,0.010026775,0.140677051,0.012477147,0.093409514,0.010025126,0.153705402,0.069646078,0.010022011,0.062634798,0.011081954,0.040351399,-0.00955042,0.057171057,0.026027804,0.031352519,0.010740506,0.010441478,0.010259481,0.010058246,0.010026429,0.138865085,0.012028624,0.096559941,0.010024633,0.153567988,0.073910167,0.01002285,0.060627149,0.010725777,0.037944915
0.165754958,0.058694913,0.469123779,0.897502932,0.062235315,-0.045217759,-0.13962634,-1.145754792,-0.014772291,-0.279958422,0.183140875,-0.255460388,0.972448492,-0.03052019,3.518414653,-1.249893832,-5.73E-07,-3.700595718,0.635330362,-0.670436754,0.743395006,0.056494719,0.021254916,0.039982761,0.010607347,0.011028054,0.017632838,0.010055988,0.010026845,0.139935691,0.012328306,0.094319709,0.010024974,0.153634684,0.070932128,0.010022316,0.061993717,0.010987631,0.039560858,-0.008346582,0.057396024,0.027633957,0.026659122,0.010984808,0.010423847,0.010222442,0.010062755,0.010027543,0.136234861,0.011911341,0.09748334,0.010024587,0.15323399,0.075186358,0.010023231,0.059830535,0.010790369,0.037067397
0.170777835,0.057394125,0.473997867,0.897329388,0.079964267,-0.051324522,-0.13962634,-1.163917625,-0.011854216,-0.283319628,0.186929279,-0.262323515,0.968396966,-0.038494583,3.540284195,-1.182058465,2.56E-06,-3.530945294,0.52680305,-0.666921992,0.764679038,0.056767069,0.023321663,0.035615147,0.010755738,0.010848956,0.015489436,0.010058671,0.010027224,0.13875065,0.012188696,0.095231629,0.010024854,0.153503956,0.072212742,0.010022643,0.06131027,0.010940143,0.038744922,-0.007142744,0.057620991,0.029240111,0.021965726,0.01122911,0.010406217,0.010185404,0.010067263,0.010028657,0.133604637,0.011794058,0.098406738,0.010024541,0.152899993,0.076462548,0.010023611,0.059033921,0.010854962,0.036189879
0.175800713,0.056061439,0.478853032,0.897117148,0.097793659,-0.057097351,-0.13962634,-1.181219799,-0.00947655,-0.286659904,0.190823829,-0.268149408,0.964921782,-0.045924532,3.558300156,-1.117022655,-1.77E-06,-3.357805339,0.42015373,-0.662834974,0.787163605,0.057041169,0.025224536,0.0312612,0.011054881,0.010716837,0.013946867,0.01006152,0.010027648,0.137385706,0.012055931,0.096106595,0.010024763,0.153307259,0.073461359,0.010022996,0.060601351,0.010921684,0.037943185,-0.004162835,0.057952353,0.030686528,0.018249215,0.012274466,0.01039012,0.010167153,0.010069398,0.010028681,0.132275445,0.011679606,0.099037556,0.010024549,0.152398819,0.077532026,0.010024063,0.058274442,0.010897135,0.035535961
0.18082359,0.054702111,0.483692224,0.896868953,0.115703055,-0.06255036,-0.13962634,-1.197643284,-0.0076316,-0.289975385,0.194848179,-0.272931792,0.962036456,-0.052811436,3.572140743,-1.054714504,4.39E-06,-3.181071574,0.314689567,-0.657047132,0.816366178,0.057330149,0.026988409,0.027047541,0.011573646,0.010618911,0.012846558,0.010064157,0.010027953,0.136026501,0.011928513,0.096919054,0.010024702,0.153041147,0.074660472,0.010023379,0.059878082,0.010921102,0.037181401,-0.001182927,0.058283715,0.032132945,0.014532704,0.013319821,0.010374023,0.010148903,0.010071533,0.010028704,0.130946254,0.011565153,0.099668374,0.010024557,0.151897644,0.078601503,0.010024514,0.057514962,0.010939309,0.034882043
0.185846468,0.053321461,0.488518422,0.896587542,0.133670951,-0.067697208,-0.13962634,-1.213169677,-0.006313874,-0.293260056,0.199035264,-0.276641156,0.959748125,-0.059150674,3.581549076,-0.995063793,-2.30E-06,-3.000495188,0.210188184,-0.652588085,0.850875773,0.057669362,0.028541346,0.02332602,0.012634089,0.010545095,0.012058348,0.010066936,0.01002829,0.13446857,0.011807371,0.097615661,0.010024679,0.152739201,0.075762769,0.01002379,0.059157689,0.010944264,0.036317113,0.003571691,0.058893221,0.032804468,0.01341569,0.016911953,0.010360527,0.010140976,0.010075535,0.01002946,0.127954452,0.011467399,0.099757833,0.010024687,0.151572928,0.07921688,0.010025025,0.056851723,0.011055424,0.033326595
0.190869345,0.051924778,0.493334611,0.896275648,0.151674924,-0.072550496,-0.13962634,-1.227778378,-0.005518628,-0.296548569,0.203396167,-0.279315231,0.9580511,-0.064948915,3.586507377,-0.937825715,4.64E-06,-2.815668478,0.106650384,-0.658574093,0.885577528,0.058082389,0.02983795,0.020327076,0.014434703,0.01048907,0.011498517,0.010070076,0.010028751,0.132567731,0.011693084,0.098159796,0.010024702,0.152428887,0.076737289,0.010024231,0.058451641,0.010994831,0.035257759,0.008326308,0.059502727,0.03347599,0.012298676,0.020504085,0.01034703,0.01013305,0.010079536,0.010030217,0.124962651,0.011369645,0.099847292,0.010024817,0.151248213,0.079832257,0.010025535,0.056188483,0.011171539,0.031771146
0.195892223,0.050517283,0.498143745,0.895935974,0.169692533,-0.0771219,-0.13962634,-1.241447364,-0.005241533,-0.29990912,0.207928163,-0.28095652,0.956935045,-0.070219242,3.586988957,-0.882712494,-1.96E-06,-2.626191115,0.00371987,-0.684645203,0.918666611,0.058473725,0.03096612,0.017938363,0.016729557,0.010446388,0.011098592,0.010073812,0.010029396,0.130273231,0.011580887,0.098592427,0.010024754,0.152095689,0.077654763,0.010024697,0.057767669,0.011101421,0.033883967,0.011539348,0.059583038,0.03421099,0.011774749,0.024015425,0.010340138,0.010129336,0.010085789,0.010031616,0.120898818,0.011254513,0.099946355,0.010024935,0.150732505,0.080714233,0.010026076,0.055609169,0.011528919,0.029017362
0.2009151,0.049103995,0.502948694,0.895571083,0.187701534,-0.08142085,-0.13962634,-1.25415198,-0.00548133,-0.303477753,0.212621834,-0.281621758,0.956384441,-0.074989772,3.58307991,-0.829340725,3.03E-06,-2.43167719,-0.099163495,-0.741424945,0.949949246,0.058779225,0.031980616,0.016081401,0.019365441,0.010414267,0.010815153,0.010078292,0.010030264,0.127548756,0.011467796,0.098941354,0.010024825,0.151721774,0.078561225,0.010025185,0.057110977,0.011281892,0.03211767,0.014752388,0.059663348,0.03494599,0.011250822,0.027526766,0.010333246,0.010125623,0.010092041,0.010033014,0.116834985,0.011139382,0.100045418,0.010025054,0.150216798,0.081596208,0.010026617,0.055029855,0.011886298,0.026263578
0.205937978,0.047689815,0.50775228,0.895183432,0.205679586,-0.085455595,-0.13962634,-1.265866813,-0.006238649,-0.307411455,0.217467563,-0.281314203,0.956391364,-0.079297949,3.57449729,-0.777396851,-8.14E-07,-2.232319188,-0.202557006,-0.824609675,0.979189485,0.059003578,0.03293682,0.014645096,0.022262354,0.010389582,0.010612853,0.010084267,0.01003139,0.12434128,0.011351225,0.09923449,0.010024919,0.151269283,0.079426106,0.010025698,0.056462542,0.011493471,0.030392562,0.01525748,0.059595339,0.035822067,0.011015382,0.031228536,0.010327133,0.01012317,0.010104673,0.010035092,0.111525443,0.011005589,0.100191533,0.010025229,0.14932275,0.082231473,0.01002722,0.054367863,0.012113129,0.02570106
0.210960855,0.046279588,0.512557304,0.894775155,0.223600963,-0.089232067,-0.13962634,-1.276571238,-0.007518365,-0.311758789,0.222455349,-0.280047968,0.956956831,-0.083202588,3.560512951,-0.72650175,1.76E-07,-2.02935463,-0.307171694,-0.906123443,1.006511265,0.059150275,0.033869364,0.013556303,0.025371952,0.010370378,0.010469441,0.010092209,0.010032798,0.120612416,0.011229554,0.099490758,0.010025037,0.150714948,0.080229639,0.010026237,0.055809607,0.011709446,0.028991008,0.015762572,0.059527331,0.036698144,0.010779942,0.034930307,0.01032102,0.010120718,0.010117306,0.01003717,0.106215901,0.010871797,0.100337647,0.010025405,0.148428702,0.082866739,0.010027824,0.053705872,0.01233996,0.025138542
0.215983733,0.044878119,0.517366566,0.894348187,0.241437452,-0.092754905,-0.13962634,-1.286249074,-0.009327722,-0.316470488,0.227574455,-0.277835205,0.958074628,-0.086757831,3.540569895,-0.676285911,5.73E-07,-1.823864529,-0.413629777,-0.964350449,1.0312058,0.05924397,0.0348296,0.01273131,0.028534473,0.010354333,0.010366721,0.010102069,0.010034795,0.116216774,0.011102987,0.099696239,0.010025201,0.150152489,0.080999493,0.010026816,0.055112697,0.011880584,0.027920139,0.011874392,0.059481683,0.037877549,0.010673701,0.037999539,0.010310753,0.010117252,0.010133553,0.010041817,0.09878301,0.010729175,0.1003022,0.010025768,0.148120209,0.083578166,0.010028563,0.0527528,0.012254351,0.025248985
0.22100661,0.043490051,0.522182783,0.893904112,0.259158276,-0.096026377,-0.13962634,-1.294890376,-0.011677565,-0.321390015,0.232808669,-0.27471235,0.959726599,-0.090014322,3.5144574,-0.626411295,-2.37E-06,-1.616629209,-0.522385039,-0.988871717,1.052346588,0.059300652,0.03585004,0.012116162,0.031650917,0.010339993,0.010293282,0.010113815,0.010037575,0.111049507,0.010971652,0.09984151,0.010025424,0.149648338,0.081753686,0.010027443,0.054345821,0.011976115,0.027183362,0.007986212,0.059436036,0.039056953,0.01056746,0.041068771,0.010300486,0.010113787,0.0101498,0.010046463,0.091350118,0.010586554,0.100266753,0.010026132,0.147811716,0.084289593,0.010029302,0.051799728,0.012168742,0.025359428
0.226029488,0.042119865,0.52700861,0.893444345,0.276732128,-0.099047661,-0.13962634,-1.302487736,-0.014579888,-0.326329952,0.238134979,-0.27072804,0.961893457,-0.093021007,3.481977399,-0.576585963,1.50E-06,-1.408458326,-0.633637433,-0.968679908,1.066700609,0.059322906,0.036937044,0.011655824,0.034751658,0.010326555,0.010240033,0.010234626,0.010040597,0.10474737,0.010842172,0.099915895,0.010025726,0.149087298,0.082477108,0.010028121,0.05356056,0.011991667,0.026956183,0.000625711,0.059336989,0.04040599,0.010515493,0.044250206,0.010288402,0.010109668,0.010866576,0.010049162,0.07969599,0.01047753,0.100026981,0.010026744,0.146656018,0.084857373,0.010030168,0.051076144,0.011902993,0.027308391
0.231052365,0.040771775,0.531846556,0.892970001,0.294126253,-0.101818347,-0.13962634,-1.309039134,-0.018047071,-0.331026704,0.243506749,-0.26591406,0.964552642,-0.095818269,3.442894477,-0.526627013,-3.49E-06,-1.200149539,-0.747301809,-0.892035517,1.070442956,0.059312869,0.038094915,0.011315312,0.037855821,0.010313517,0.010201286,0.010531321,0.010043524,0.097045443,0.010718691,0.099912048,0.010026119,0.148388073,0.083159775,0.010028855,0.05279099,0.011924449,0.027348997,-0.00673479,0.059237941,0.041755026,0.010463527,0.047431641,0.010276318,0.010105549,0.011583351,0.01005186,0.068041862,0.010368506,0.099787208,0.010027357,0.14550032,0.085425154,0.010031035,0.05035256,0.011637244,0.029257353
0.236075243,0.039449887,0.536699074,0.892482203,0.311306962,-0.104339082,-0.13962634,-1.314544527,-0.022079697,-0.335180192,0.248709865,-0.260336502,0.967672706,-0.098296682,3.396906339,-0.477616935,1.71E-06,-0.991764298,-0.855127147,-0.750666804,0.966008359,0.059195761,0.039310126,0.011056258,0.041309782,0.010302036,0.010172557,0.016884551,0.011715952,0.085986668,0.010612511,0.099825228,0.010026563,0.14752917,0.083707376,0.010029624,0.051895314,0.011771858,0.028374502,0.007513797,0.058538284,0.04315698,0.010399238,0.053029178,0.010272564,0.010101255,0.051098226,0.020916235,0.039120907,0.010344997,0.099354139,0.010027881,0.143890999,0.085200567,0.010031873,0.048655659,0.011189148,0.032540718
0.24109812,0.038157477,0.541568155,0.891983712,0.328238692,-0.106621692,-0.13962634,-1.318999914,-0.026604854,-0.338456299,0.252856522,-0.254176457,0.971147916,-0.10007572,3.343756212,-0.431810035,-3.24E-06,-0.782058856,-0.943417322,-0.542680186,0.649785616,0.058922336,0.040574215,0.010854485,0.04533099,0.010292835,0.010151043,0.032615936,0.016072071,0.070075173,0.010530702,0.099652152,0.01002703,0.146495447,0.084056715,0.010030412,0.050779984,0.011532209,0.030038016,0.021762384,0.057838626,0.044558934,0.010334949,0.058626715,0.010268809,0.010096961,0.0906131,0.031780611,0.010199953,0.010321488,0.098921069,0.010028404,0.142281679,0.08497598,0.01003271,0.046958758,0.010741051,0.035824083
0.246120998,0.036896984,0.546455364,0.891478591,0.344886208,-0.108684694,-0.13962634,-1.322395372,-0.031521329,-0.340554942,0.255022524,-0.247631254,0.974891029,-0.100834828,3.283942599,-0.391429624,1.41E-06,-0.568486258,-1.011500944,-0.302315874,0.223820743,0.058406221,0.042036742,0.01069121,0.050056122,0.010284486,0.010133565,0.050183443,0.026817955,0.05428155,0.010473707,0.099342503,0.010027446,0.145427403,0.084259282,0.01003123,0.049835923,0.011344382,0.031275989,0.026960799,0.056203253,0.047100179,0.010262378,0.066413884,0.010260317,0.010086432,0.101323644,0.073298818,0.010142667,0.010349495,0.097926937,0.010028489,0.141500115,0.084741521,0.010033644,0.047591692,0.011024789,0.033182112
0.251143875,0.035670778,0.551362272,0.890972945,0.361218393,-0.110571851,-0.13962634,-1.324696144,-0.036739093,-0.341587762,0.255216999,-0.240524287,0.978991641,-0.100285078,3.218197703,-0.361790628,-2.38E-06,-0.346177179,-1.06338788,-0.118288011,-0.135222823,0.057589498,0.043792883,0.010554638,0.055567618,0.010276095,0.01011814,0.065340682,0.045904907,0.042328524,0.010441793,0.098861872,0.010027765,0.144423984,0.084349774,0.010032082,0.049320313,0.011295419,0.031415018,0.032159214,0.054567881,0.049641423,0.010189808,0.074201053,0.010251825,0.010075904,0.112034188,0.114817025,0.010085381,0.010377503,0.096932805,0.010028574,0.140718552,0.084507062,0.010034578,0.048224626,0.011308528,0.030540142
0.256166753,0.03448198,0.556290859,0.890473763,0.377205388,-0.112344719,-0.13962634,-1.325852754,-0.042181572,-0.341925714,0.253984045,-0.232711389,0.983537593,-0.098260146,3.146216041,-0.346158121,9.11E-07,-0.113264517,-1.101975873,-0.018802527,-0.333084782,0.056672209,0.045702218,0.01044493,0.061066421,0.010267343,0.010104791,0.079543485,0.067173229,0.033411639,0.010408019,0.098221838,0.010028164,0.143387435,0.08441002,0.01003306,0.048738997,0.011259538,0.031503855,0.025083883,0.053776062,0.051809183,0.010171489,0.077983559,0.01024118,0.010069642,0.127010445,0.134514712,0.010064911,0.010280367,0.095693393,0.010029626,0.139253242,0.084660278,0.010036178,0.046218231,0.011049723,0.032815679
0.26118963,0.033334204,0.561243395,0.889988053,0.392811739,-0.114069624,-0.13962634,-1.32582296,-0.047792177,-0.34180262,0.252098084,-0.224190242,0.988527627,-0.09492059,3.066631928,-0.342691389,-1.23E-06,0.126224815,-1.130334443,0.065296398,-0.395242368,0.055787057,0.047675313,0.010362173,0.066054365,0.010258032,0.010093535,0.093596412,0.087240089,0.026859514,0.010355538,0.097430574,0.010028756,0.142249053,0.08449463,0.010034222,0.047767441,0.011157959,0.032209686,0.018008553,0.052984243,0.053976942,0.01015317,0.081766066,0.010230535,0.010063381,0.141986701,0.154212399,0.01004444,0.010183232,0.094453982,0.010030677,0.137787932,0.084813493,0.010037777,0.044211836,0.010790918,0.035091217
0.266212508,0.032230968,0.566222096,0.889522101,0.407997483,-0.115805457,-0.13962634,-1.324579414,-0.053514025,-0.341198402,0.250093143,-0.214999261,0.993943508,-0.090476453,2.978774626,-0.349971298,2.81E-07,0.368439931,-1.145776938,0.180337377,-0.399921325,0.055328043,0.049752119,0.010299546,0.07079138,0.010247322,0.010083871,0.106949711,0.106064306,0.02207883,0.010300549,0.096401654,0.010029574,0.140926397,0.084492757,0.010035566,0.046459861,0.01102856,0.033473534,0.013370732,0.055068187,0.056559948,0.010144276,0.086316275,0.010213307,0.01005804,0.152198142,0.169957122,0.010037433,0.010154059,0.092244631,0.010032329,0.135437812,0.08418414,0.010039733,0.041820755,0.010647689,0.038214136
0.271235385,0.031175331,0.571228924,0.889080511,0.422723375,-0.117600322,-0.13962634,-1.322126634,-0.059280277,-0.339941052,0.248112432,-0.205237375,0.999726857,-0.085220316,2.883527398,-0.366196263,9.98E-08,0.607716406,-1.148015841,0.325363675,-0.385598976,0.055554077,0.051958252,0.010252777,0.075440053,0.010234686,0.010075483,0.119258669,0.123583804,0.018631793,0.010253176,0.095075037,0.010030638,0.139360986,0.084329717,0.01003709,0.0448513,0.010895049,0.035255913,0.008732911,0.057152131,0.059142954,0.010135383,0.090866484,0.010196079,0.010052699,0.162409582,0.185701845,0.010030426,0.010124887,0.09003528,0.010033982,0.133087691,0.083554786,0.010041689,0.039429675,0.01050446,0.041337056
0.276258263,0.030169964,0.576265614,0.888666836,0.436954527,-0.119495528,-0.13962634,-1.318492613,-0.065028502,-0.337899439,0.246218143,-0.195008979,1.005818889,-0.079457929,2.782310802,-0.389312325,-3.27E-07,0.835120889,-1.139354688,0.490381198,-0.369439719,0.056331125,0.054273828,0.010217242,0.079975222,0.010221025,0.010068152,0.13081997,0.139951541,0.016148933,0.010214093,0.093458773,0.010031972,0.137554035,0.083973161,0.010038833,0.042594129,0.010765259,0.037449468,0.004906613,0.059649075,0.061855387,0.010128105,0.09503609,0.01018085,0.010048482,0.172395929,0.199028283,0.010026714,0.010115314,0.087310862,0.010036278,0.130281917,0.0823574,0.010044254,0.03403326,0.01040403,0.04479681
0.28128114,0.029217011,0.581333595,0.888282689,0.450666744,-0.121520077,-0.13962634,-1.313778947,-0.070711458,-0.334987406,0.244393529,-0.184367075,1.012186562,-0.073462915,2.676897596,-0.417698921,1.17E-06,1.03760793,-1.122027308,0.671950065,-0.35785391,0.057569173,0.056686234,0.010190049,0.084380592,0.010206901,0.010061741,0.141810746,0.155232783,0.014377699,0.010183722,0.091558339,0.01003359,0.135506307,0.08340111,0.01004082,0.039456391,0.010644096,0.03998572,0.001080314,0.062146019,0.06456782,0.010120827,0.099205696,0.010165622,0.010044264,0.182382275,0.21235472,0.010023002,0.01010574,0.084586445,0.010038575,0.127476143,0.081160013,0.01004682,0.028636846,0.010303601,0.048256564
0.286304018,0.028318495,0.586434205,0.887928837,0.463839751,-0.123697824,-0.13962634,-1.308119153,-0.076289991,-0.331086573,0.242612006,-0.173321483,1.018813636,-0.067479751,2.568829391,-0.449930452,-7.38E-07,1.202210692,-1.098500154,0.879598732,-0.352386264,0.059138753,0.059154331,0.010168775,0.088633075,0.010192878,0.010056102,0.152412366,0.169486889,0.013110588,0.010161146,0.08936685,0.010035559,0.133116658,0.082617105,0.010043095,0.035166813,0.010533832,0.043008377,0.0049694,0.064656712,0.067188081,0.010114474,0.102909736,0.010153135,0.010040927,0.19242798,0.223283604,0.010020808,0.010107618,0.081264457,0.010041864,0.123376736,0.079564162,0.01005017,0.019735165,0.010235164,0.05344111
