time,/jointset/ground_pelvis/pelvis_tilt/value,/jointset/ground_pelvis/pelvis_tilt/speed,/jointset/ground_pelvis/pelvis_tx/value,/jointset/ground_pelvis/pelvis_tx/speed,/jointset/ground_pelvis/pelvis_ty/value,/jointset/ground_pelvis/pelvis_ty/speed,/jointset/hip_r/hip_flexion_r/value,/jointset/hip_r/hip_flexion_r/speed,/jointset/knee_r/knee_angle_r/value,/jointset/knee_r/knee_angle_r/speed,/jointset/ankle_r/ankle_angle_r/value,/jointset/ankle_r/ankle_angle_r/speed,/jointset/hip_l/hip_flexion_l/value,/jointset/hip_l/hip_flexion_l/speed,/jointset/knee_l/knee_angle_l/value,/jointset/knee_l/knee_angle_l/speed,/jointset/ankle_l/ankle_angle_l/value,/jointset/ankle_l/ankle_angle_l/speed,/jointset/back/lumbar_extension/value,/jointset/back/lumbar_extension/speed,/forceset/hamstrings_r/activation,/forceset/hamstrings_r/fiber_length,/forceset/bifemsh_r/activation,/forceset/bifemsh_r/fiber_length,/forceset/glut_max_r/activation,/forceset/glut_max_r/fiber_length,/forceset/iliopsoas_r/activation,/forceset/iliopsoas_r/fiber_length,/forceset/rect_fem_r/activation,/forceset/rect_fem_r/fiber_length,/forceset/vasti_r/activation,/forceset/vasti_r/fiber_length,/forceset/gastroc_r/activation,/forceset/gastroc_r/fiber_length,/forceset/soleus_r/activation,/forceset/soleus_r/fiber_length,/forceset/tib_ant_r/activation,/forceset/tib_ant_r/fiber_length,/forceset/hamstrings_l/activation,/forceset/hamstrings_l/fiber_length,/forceset/bifemsh_l/activation,/forceset/bifemsh_l/fiber_length,/forceset/glut_max_l/activation,/forceset/glut_max_l/fiber_length,/forceset/iliopsoas_l/activation,/forceset/iliopsoas_l/fiber_length,/forceset/rect_fem_l/activation,/forceset/rect_fem_l/fiber_length,/forceset/vasti_l/activation,/forceset/vasti_l/fiber_length,/forceset/gastroc_l/activation,/forceset/gastroc_l/fiber_length,/forceset/soleus_l/activation,/forceset/soleus_l/fiber_length,/forceset/tib_ant_l/activation,/forceset/tib_ant_l/fiber_length
1.73270931,0.104672858,0.158697529,0,0,0,0,0.316233157,-1.20743989,-0.315579192,7.538304393,0.020309338,-0.055437632,-0.290443581,-1.930538738,0.002307093,0.895081594,0.146699455,0.918935433,-0.331409164,0.03185263,0.09412507,0.11275755,0.04049224,0.18154057,0.08014483,0.16033294,0.21170394,0.09067118,0.13059062,0.11462453,0.16740679,0.09150757,0.02873535,0.08562365,0.32168328,0.04339495,0.54565834,0.0732875,0.18216489,0.08817079,0.16050784,0.18824195,0.02367265,0.1259486,0.2575362,0.11475027,0.02596911,0.12478445,0.02575164,0.07685044,0.43945338,0.09137335,0.10964903,0.05040345,0.19078367,0.07139609
1.73384885,0.104851972,0.155573275,0,0,0,0,0.314857964,-1.205961206,-0.306995827,7.526110072,0.020081983,-0.348351216,-0.292638981,-1.922425075,0.003319153,0.881078992,0.147744824,0.915246523,-0.331369816,0.037283116,0.0940944,0.11295724,0.04552313,0.18172478,0.07909279,0.16026393,0.20730824,0.09075464,0.12842481,0.11426556,0.16429572,0.09111763,0.02860126,0.08584477,0.31340826,0.04339058,0.53154183,0.07333288,0.18311765,0.08808823,0.16243833,0.18825008,0.02361705,0.12582373,0.26131709,0.11479444,0.02587817,0.12480731,0.02566407,0.07680019,0.44159013,0.09141679,0.10797111,0.05047792,0.18701466,0.07140765
1.73498839,0.105027383,0.152334036,0,0,0,0,0.313484937,-1.203768952,-0.298427502,7.511441636,0.019512951,-0.647989385,-0.294824808,-1.913930194,0.004314997,0.866682863,0.14878488,0.910184077,-0.331324182,0.042753767,0.09406428,0.11315182,0.04959039,0.18191715,0.07806174,0.16019469,0.20304719,0.09084452,0.12631114,0.11391108,0.16126883,0.0907301,0.02846928,0.08606041,0.30545914,0.04338839,0.51815215,0.07338926,0.18393866,0.08800573,0.16408855,0.18825842,0.0235623,0.12569939,0.26462471,0.11483962,0.02578864,0.12483055,0.02557785,0.07675067,0.44352226,0.09146004,0.10633072,0.0505518,0.18335475,0.07141781
1.73612793,0.105199377,0.149674742,0,0,0,0,0.312114498,-1.201507008,-0.289878549,7.491739848,0.018617493,-0.915691894,-0.297001235,-1.906075921,0.005294386,0.852263156,0.149819621,0.906089207,-0.331272617,0.047595951,0.09403471,0.11334268,0.05289357,0.1821154,0.07705117,0.16012535,0.19891515,0.09093837,0.12424797,0.11356055,0.15832308,0.09034443,0.02833937,0.08626722,0.29781789,0.04338775,0.50543731,0.0734596,0.18464648,0.08792349,0.16550067,0.18826729,0.02350838,0.12557564,0.26752257,0.11488635,0.02570049,0.12485415,0.02549296,0.07670191,0.44527024,0.09150328,0.10472678,0.05062502,0.17979968,0.07142659
1.73726747,0.105368928,0.148126597,0,0,0,0,0.310746441,-1.199667546,-0.28135578,7.465293717,0.017448455,-1.124968201,-0.299169462,-1.899655602,0.006257511,0.838198086,0.150850194,0.902592572,-0.331216144,0.051290142,0.09400568,0.11353068,0.0555858,0.18231768,0.07606058,0.16005596,0.1949068,0.09103444,0.12223375,0.11321353,0.15545559,0.08996039,0.02821149,0.0864633,0.29046779,0.04338809,0.49335017,0.07354652,0.18525696,0.08784163,0.16671012,0.1882768,0.02345529,0.12545247,0.2700647,0.11493494,0.02561371,0.12487811,0.02540939,0.07665391,0.44685232,0.09154668,0.10315829,0.05069756,0.17634538,0.07143401
1.73840701,0.105537545,0.148080909,0,0,0,0,0.309380032,-1.198668482,-0.272867328,7.431496526,0.016080415,-1.264224178,-0.301331476,-1.895236986,0.007204965,0.824787508,0.151876308,0.89827701,-0.331156317,0.053431653,0.09397718,0.11371626,0.05778634,0.18252252,0.0750895,0.15998653,0.19101711,0.09113161,0.12026698,0.11286976,0.15266357,0.08957796,0.02808562,0.08664816,0.2833933,0.04338893,0.48184787,0.07365102,0.18578367,0.08776026,0.16774676,0.18828696,0.02340302,0.1253298,0.27229721,0.11498563,0.02552827,0.12490243,0.02532711,0.07660669,0.44828485,0.09159034,0.10162424,0.05076937,0.17298802,0.07144007
1.73954656,0.105707051,0.14970023,0,0,0,0,0.30801417,-1.198734271,-0.264421451,7.390691005,0.014593315,-1.335079648,-0.303489706,-1.893022726,0.00813752,0.812029814,0.152898068,0.895636071,-0.331095032,0.053831745,0.0939492,0.11389961,0.05958909,0.18272871,0.07413747,0.15991705,0.18724131,0.09122922,0.11834621,0.11252908,0.14994441,0.08919731,0.02796173,0.0868225,0.27657996,0.04338994,0.47089132,0.07377163,0.18623824,0.08767945,0.16863584,0.18829775,0.02335154,0.12520752,0.27425971,0.11503853,0.02544415,0.12492712,0.02524609,0.07656022,0.44958241,0.09163439,0.10012368,0.05084042,0.16972393,0.07144482
1.74,0.105775175,0.150820811,0,0,0,0,0.307470537,-1.199094192,-0.261074228,7.372718753,0.013985032,-1.346406055,-0.304348013,-1.892762521,0.008504611,0.807108054,0.153304214,0.895890973,-0.33107069,0.053485351,0.0939382,0.11397195,0.06021293,0.18281088,0.07376383,0.15988938,0.18576951,0.09126808,0.11759439,0.11239437,0.1488821,0.08904639,0.02791297,0.08688926,0.27393842,0.04339035,0.46667527,0.07382337,0.18640133,0.08764745,0.16895346,0.1883022,0.02333127,0.12515894,0.27497326,0.1150602,0.02541104,0.12493705,0.0252142,0.07654193,0.45006416,0.09165204,0.09953569,0.05086848,0.16845026,0.07144635
1.7400887,0.105788564,0.151077629,0,0,0,0,0.307364178,-1.199195483,-0.260420458,7.369101082,0.013865555,-1.347620299,-0.304515893,-1.892759867,0.008576156,0.806156719,0.153383682,0.896043768,-0.33106595,0.053376961,0.09385034,0.11398609,0.06060692,0.18282681,0.07369109,0.15988397,0.18568856,0.09127565,0.11744814,0.11236807,0.1486756,0.08901691,0.02790347,0.08690216,0.27342624,0.04339043,0.46629332,0.07383365,0.18642935,0.0876412,0.16909107,0.18830307,0.02332732,0.12514944,0.27536875,0.11506446,0.02540459,0.124939,0.02520799,0.07653837,0.45056411,0.09165548,0.09942128,0.05087396,0.16820276,0.07144662
1.74017739,0.105801976,0.151354905,0,0,0,0,0.307257809,-1.199316837,-0.259767011,7.365452431,0.013745985,-1.348512719,-0.304683774,-1.892782895,0.008647617,0.805211493,0.153463165,0.896225973,-0.331061222,0.053246117,0.0937455,0.1140003,0.0610496,0.18284233,0.07361846,0.15987855,0.18564872,0.09128312,0.11730217,0.1123418,0.14846952,0.08898744,0.02789397,0.08691501,0.27291552,0.0433905,0.46599912,0.07384385,0.1864565,0.08763496,0.16924244,0.18830393,0.02332338,0.12513995,0.27581183,0.11506869,0.02539814,0.12494096,0.02520178,0.07653481,0.45114112,0.09165889,0.09930706,0.05087943,0.1679558,0.07144689
1.74062087,0.10586945,0.153004947,0,0,0,0,0.306725763,-1.200154419,-0.256504712,7.34667609,0.013147764,-1.3478991,-0.305523264,-1.893228781,0.009003676,0.800563014,0.153860888,0.897517193,-0.331037801,0.05230328,0.09322389,0.11407245,0.06315941,0.18291615,0.07325697,0.15985147,0.18545056,0.09131915,0.11657627,0.1122107,0.14744534,0.0888403,0.0278467,0.08697855,0.27038367,0.04339088,0.46454139,0.07389376,0.18658771,0.08760381,0.16997255,0.18830806,0.02330372,0.12509248,0.27795935,0.11508929,0.02536604,0.12495076,0.02517086,0.07651708,0.45395577,0.09167534,0.09873886,0.05090671,0.16672897,0.07144811
1.7420196,0.106088146,0.160037757,0,0,0,0,0.305044599,-1.203739815,-0.246273662,7.280501231,0.011294631,-1.286693769,-0.308173675,-1.89692871,0.010113508,0.786458751,0.155120239,0.903127877,-0.330967854,0.04734966,0.09160682,0.1143088,0.06881798,0.18313921,0.07213474,0.15976586,0.18483713,0.09142228,0.11432945,0.11180031,0.14428197,0.08837858,0.02769947,0.08717236,0.26262884,0.043392,0.46008481,0.07404143,0.18695569,0.0875062,0.17200807,0.1883198,0.0232425,0.12494283,0.28405085,0.11515029,0.02526603,0.12498208,0.02507454,0.07646185,0.46211587,0.09172215,0.09697803,0.05099205,0.16294465,0.07145065
1.74341833,0.106317639,0.168153796,0,0,0,0,0.303358745,-1.206510091,-0.236142882,7.203438749,0.009588785,-1.139560105,-0.310830465,-1.901979328,0.011203986,0.772818489,0.156385036,0.904214294,-0.330905852,0.041261447,0.09003133,0.1145527,0.07324898,0.18336265,0.07103913,0.15967989,0.18424085,0.09151553,0.1121456,0.1113948,0.14121692,0.08792092,0.02755507,0.08735939,0.25520777,0.0433931,0.45583329,0.07417742,0.1872631,0.08740955,0.17369435,0.1883308,0.02318243,0.12479307,0.28924057,0.11520837,0.02516792,0.12501409,0.02498005,0.07640763,0.46930346,0.09176339,0.09526342,0.0510764,0.15928511,0.07145124
1.74481707,0.106558402,0.175980217,0,0,0,0,0.301670543,-1.206939954,-0.226126602,7.117226268,0.008136322,-0.92951066,-0.313494156,-1.906556199,0.012275388,0.75907108,0.15764715,0.899905661,-0.330852258,0.035504452,0.08849609,0.11479887,0.07673738,0.18359013,0.06996938,0.15959356,0.1836612,0.09160319,0.11002248,0.11099447,0.13824618,0.087468,0.02741343,0.0875441,0.24810056,0.0433945,0.45177559,0.07430285,0.18751995,0.08731381,0.17509305,0.1883419,0.02312347,0.12464308,0.29367384,0.11526602,0.02507166,0.12504683,0.02488734,0.07635438,0.47564881,0.09180094,0.09359355,0.05115979,0.15574489,0.0714499
1.7462158,0.106809469,0.182826724,0,0,0,0,0.299983669,-1.204627192,-0.216235465,7.025108345,0.007001581,-0.691513574,-0.316163273,-1.909639932,0.013327154,0.744687373,0.158901573,0.893417977,-0.330806046,0.030757627,0.08699983,0.11504402,0.07949498,0.18381844,0.06892477,0.15950697,0.18309768,0.09168743,0.10795794,0.11059968,0.13536594,0.08702045,0.0272745,0.08773075,0.24128885,0.04339673,0.44790122,0.07441738,0.1877346,0.08721892,0.17625443,0.18835348,0.02306562,0.12449287,0.29746939,0.11532478,0.02497722,0.12508033,0.02479638,0.07630209,0.48126159,0.09183598,0.09196694,0.05124216,0.15231882,0.07144673
1.74761453,0.107069357,0.188620339,0,0,0,0,0.298301696,-1.200067329,-0.206475114,6.930836155,0.006197432,-0.462703636,-0.318835505,-1.911029797,0.014358273,0.729560989,0.160144886,0.883504152,-0.33076574,0.027016672,0.08554134,0.11528618,0.08168179,0.18404592,0.06790458,0.15942027,0.18254981,0.09176944,0.10594992,0.11021071,0.1325726,0.0865788,0.02713822,0.08792275,0.23475569,0.04340037,0.44420039,0.07452055,0.18791401,0.08712482,0.17721958,0.18836565,0.02300885,0.12434252,0.30072503,0.1153856,0.02488456,0.12511462,0.02470713,0.07625077,0.48623477,0.09186934,0.09038221,0.05132343,0.14900203,0.07144183
1.74901326,0.107336738,0.193568832,0,0,0,0,0.296627176,-1.194086673,-0.19684612,6.837760891,0.005688067,-0.274391407,-0.321508613,-1.910911895,0.015367754,0.713725476,0.161370854,0.869178281,-0.330730144,0.023984377,0.08411943,0.11552423,0.08342022,0.18427138,0.06690815,0.15933365,0.18201712,0.09184988,0.10399648,0.1098278,0.12986275,0.08614339,0.02700455,0.08812212,0.22848539,0.043406,0.44066396,0.0746125,0.18806399,0.08703147,0.17802221,0.18837839,0.02295314,0.12419217,0.30352199,0.11544907,0.02479365,0.12514969,0.02461956,0.07620045,0.49064771,0.09190161,0.08883803,0.05140352,0.14578992,0.07143534
1.75,0.107529271,0.196614605,0,0,0,0,0.295451246,-1.189318446,-0.190130609,6.774069778,0.005467902,-0.177247109,-0.323393772,-1.909956413,0.016066269,0.701992407,0.16222378,0.859976466,-0.330707388,0.022177276,0.08313775,0.11568937,0.0844291,0.18442867,0.06621915,0.15927267,0.18165022,0.09190589,0.10265021,0.10956139,0.12799954,0.08584007,0.02691178,0.08826752,0.22421218,0.04341144,0.4382634,0.07467105,0.18815474,0.08696603,0.17850593,0.18838769,0.02291446,0.12408616,0.30525645,0.11549562,0.02473056,0.12517492,0.02455879,0.07616557,0.49346117,0.09192396,0.08777237,0.05145923,0.14358451,0.07142989
1.75005951,0.107540977,0.196782058,0,0,0,0,0.295380477,-1.189013459,-0.189727587,6.770291597,0.005457498,-0.172438853,-0.323507434,-1.909870085,0.016108024,0.701266878,0.162274944,0.859506688,-0.330706071,0.022081987,0.08351059,0.11569914,0.08471122,0.18443804,0.06617796,0.15926899,0.18162129,0.09190925,0.10256984,0.10954542,0.12788842,0.08582188,0.02690623,0.0882764,0.2239583,0.04341181,0.4377523,0.07467444,0.18818085,0.08696209,0.17859687,0.18838825,0.02291214,0.12407977,0.30550084,0.11549847,0.02472678,0.12517645,0.02455515,0.07616349,0.4939327,0.0919253,0.08770871,0.05146256,0.14345307,0.07142954
1.75011902,0.107552692,0.196936641,0,0,0,0,0.295309727,-1.188692819,-0.189324789,6.766517068,0.005447376,-0.167753401,-0.32362109,-1.909767226,0.016149735,0.700536295,0.162326081,0.859052199,-0.330704759,0.022000762,0.08396519,0.11570857,0.08503543,0.18444721,0.06613681,0.15926532,0.18159099,0.09191261,0.10248957,0.10952946,0.12777744,0.0858037,0.02690068,0.08828531,0.22370486,0.04341219,0.43716882,0.07467786,0.18821093,0.08695815,0.17869978,0.18838881,0.02290983,0.12407338,0.30577261,0.11550131,0.024723,0.12517799,0.02455151,0.0761614,0.49446333,0.09192662,0.08764513,0.0514659,0.1433218,0.07142919
1.75041658,0.107611388,0.197538649,0,0,0,0,0.294956284,-1.186880421,-0.187314163,6.747699556,0.00540074,-0.146248428,-0.324189255,-1.909030851,0.016357634,0.696812441,0.162581383,0.856989517,-0.330698253,0.021780243,0.08616756,0.11575125,0.08660767,0.18449084,0.06593167,0.15924696,0.18144004,0.09192942,0.10208957,0.10944984,0.12722465,0.08571297,0.026873,0.08833001,0.22244405,0.04341415,0.43427297,0.07469529,0.18835795,0.08693846,0.17920223,0.18839148,0.02289829,0.12404143,0.30710479,0.11551531,0.02470417,0.12518569,0.02453337,0.07615101,0.49707371,0.09193305,0.08732823,0.05148254,0.14266807,0.07142739
1.75181069,0.107887474,0.198090571,0,0,0,0,0.293309112,-1.175634779,-0.177967817,6.661182748,0.005242946,-0.094203834,-0.326846512,-1.902451525,0.017316265,0.678173332,0.163770953,0.849967329,-0.330667265,0.023129672,0.09509375,0.1158853,0.0930034,0.18467811,0.06498398,0.15916119,0.18074479,0.09200799,0.10024592,0.10908054,0.12468078,0.08529168,0.0267448,0.08854322,0.21667642,0.04342511,0.42116758,0.07478402,0.18897652,0.0868461,0.18130867,0.18840215,0.02284481,0.12389198,0.31279491,0.11557807,0.02461695,0.12522223,0.02444935,0.076103,0.50841389,0.09195968,0.08586626,0.05155967,0.13966261,0.07141821
1.75320479,0.108163309,0.197638295,0,0,0,0,0.291678703,-1.163436355,-0.168739421,6.5787342,0.005096348,-0.130916657,-0.329492901,-1.893996045,0.01824803,0.658424013,0.16495033,0.841248278,-0.330633452,0.025313845,0.10214514,0.11596792,0.09807704,0.18486143,0.06405801,0.15907598,0.18006888,0.09208615,0.09845114,0.10871727,0.12221065,0.08487649,0.02661904,0.08876058,0.21112962,0.04343913,0.4087801,0.07488182,0.1894937,0.08675372,0.18306046,0.1884112,0.02279234,0.12374309,0.31768236,0.11563835,0.02453136,0.12525954,0.02436691,0.07605617,0.51844019,0.09198186,0.08444089,0.05163549,0.13674885,0.07140783
1.7545989,0.10843883,0.197777858,0,0,0,0,0.290064715,-1.152224938,-0.1596229,6.500512142,0.00483971,-0.249019171,-0.332127433,-1.885613623,0.019151812,0.638057682,0.166114878,0.829245526,-0.330597148,0.026558488,0.1077584,0.11603225,0.10212399,0.18504753,0.06315316,0.15899147,0.17941173,0.09216373,0.0967036,0.10835984,0.11981151,0.08446712,0.02649567,0.08897842,0.2057921,0.04345608,0.39705603,0.07498624,0.18992625,0.0866615,0.18451914,0.18841976,0.02274083,0.12359494,0.32188998,0.11569811,0.02444738,0.12529761,0.02428602,0.07601061,0.52733052,0.09200087,0.08305101,0.05171002,0.13392313,0.07139636
1.755993,0.108715248,0.198964636,0,0,0,0,0.288465434,-1.142325554,-0.150613581,6.424478178,0.004376379,-0.421907834,-0.334750724,-1.877939849,0.020026837,0.617202359,0.167262749,0.817693457,-0.330560051,0.026421455,0.11225298,0.11609026,0.10536567,0.18523492,0.06226888,0.15890766,0.17877276,0.09224064,0.09500175,0.10800799,0.11748074,0.08406313,0.02637464,0.0891925,0.20065309,0.04347541,0.38594621,0.07509642,0.19028814,0.08656957,0.18573501,0.18842837,0.02269029,0.12344756,0.32551932,0.11575856,0.02436498,0.12533642,0.02420664,0.07596637,0.53523316,0.09201757,0.08169553,0.05178325,0.13118197,0.07138392
1.75738711,0.108994146,0.201352946,0,0,0,0,0.286879176,-1.133479093,-0.141710532,6.347508638,0.003654745,-0.613325522,-0.337364025,-1.871336404,0.020872629,0.596194636,0.168394904,0.80625045,-0.330524161,0.024823487,0.11586807,0.11614747,0.10797089,0.18542227,0.0614046,0.15882451,0.17815144,0.09231684,0.0933441,0.10766146,0.11521583,0.08366407,0.02625591,0.08939886,0.19570255,0.04349613,0.37540623,0.07521267,0.19059097,0.086478,0.18674936,0.18843727,0.02264068,0.12330091,0.32865495,0.11582048,0.02428412,0.12537599,0.02412875,0.07592352,0.5422729,0.0920326,0.08037342,0.05185521,0.12852209,0.0713706
1.75878121,0.109277224,0.204929587,0,0,0,0,0.285304797,-1.125161175,-0.132917313,6.266414301,0.002674465,-0.787526231,-0.339969,-1.865982432,0.02168928,0.575426946,0.169509614,0.792816919,-0.330491478,0.021870352,0.11878604,0.11620694,0.11007007,0.18560857,0.06055981,0.15874195,0.17754724,0.09239234,0.09172922,0.10732001,0.1130144,0.0832696,0.02613942,0.0895945,0.1909311,0.04351705,0.36539582,0.07533563,0.19084445,0.08638686,0.1875962,0.18844652,0.022592,0.12315493,0.33136781,0.11588435,0.02420478,0.12541634,0.02405232,0.07588207,0.54855561,0.09204645,0.07908367,0.05192592,0.12594035,0.07135652
1.76,0.109529269,0.208750306,0,0,0,0,0.283938004,-1.117614761,-0.125325819,6.190076149,0.001639618,-0.903783702,-0.342240794,-1.862065042,0.022379619,0.557412626,0.170469487,0.782951641,-0.330466801,0.018539791,0.1208774,0.11626224,0.11157112,0.18576986,0.05983682,0.15867021,0.17703265,0.09245779,0.09035139,0.10702555,0.11114004,0.08292835,0.02603939,0.08975549,0.18689951,0.04353463,0.35704937,0.07544878,0.19103199,0.08630756,0.18822146,0.18845488,0.02255017,0.12302777,0.3334403,0.115942,0.02413663,0.12545229,0.02398667,0.07584699,0.55349938,0.0920579,0.07798188,0.05198673,0.12374498,0.07134365
1.76008862,0.109547781,0.209046774,0,0,0,0,0.28383899,-1.117041504,-0.12477753,6.184293308,0.001559226,-0.910555185,-0.342405793,-1.861801232,0.022428957,0.556105272,0.170538845,0.782401981,-0.33046517,0.018278508,0.12129568,0.11626637,0.11170457,0.18578151,0.05978481,0.15866501,0.17733722,0.09246249,0.09025242,0.10700428,0.11100554,0.08290366,0.02603218,0.08976682,0.1866113,0.04353587,0.35668617,0.07545717,0.19102097,0.08630181,0.18831689,0.18845549,0.02254716,0.12301854,0.33369943,0.11594626,0.02413172,0.12545493,0.02398194,0.07584448,0.55437014,0.0920587,0.07790269,0.05199111,0.1235926,0.0713427
1.76017723,0.10956632,0.209348344,0,0,0,0,0.283740026,-1.116467656,-0.124229755,6.178477604,0.001478244,-0.91707626,-0.342570768,-1.861543484,0.022478179,0.554799075,0.170608155,0.78187586,-0.330463562,0.018011788,0.12176381,0.11627041,0.11184311,0.1857931,0.05973287,0.15865981,0.17770583,0.09246708,0.09015361,0.10698304,0.11087128,0.082879,0.02602498,0.0897781,0.18632375,0.0435371,0.35636984,0.07546552,0.19100526,0.08629606,0.1884219,0.18845609,0.02254415,0.12300931,0.33397969,0.1159505,0.02412682,0.12545757,0.02397721,0.07584198,0.55533964,0.09205949,0.07782362,0.05199549,0.12344151,0.07134174
1.76062032,0.109659423,0.210918339,0,0,0,0,0.283245978,-1.113560195,-0.121498697,6.148855226,0.001065323,-0.94559715,-0.343395316,-1.860328302,0.022722557,0.54828231,0.170954062,0.779567375,-0.330455888,0.016613031,0.12400885,0.11628949,0.11250833,0.18585059,0.0594743,0.15863386,0.17948262,0.09248859,0.08966199,0.1068771,0.11020356,0.08275594,0.02598912,0.08983375,0.18489578,0.04354314,0.35480114,0.07550655,0.19092711,0.0862674,0.18892916,0.18845898,0.02252915,0.1229632,0.33534272,0.11597158,0.02410238,0.12547083,0.02395367,0.07582955,0.56007655,0.09206311,0.07743013,0.05201732,0.12269027,0.07133691
1.76229198,0.110017266,0.2172694,0,0,0,0,0.281394545,-1.100990711,-0.11131926,6.027182674,-0.000561361,-0.980281662,-0.34650169,-1.856254995,0.023618658,0.523882159,0.172251692,0.772961083,-0.330432825,0.010935041,0.13121526,0.11635023,0.11464984,0.1860634,0.05851532,0.15853646,0.18529492,0.09255537,0.08784296,0.10648187,0.10773689,0.08229574,0.02585574,0.09003316,0.17965142,0.04356425,0.34907189,0.07565358,0.19063844,0.08616024,0.19060094,0.1884686,0.02247336,0.12278966,0.33995579,0.11604982,0.02401149,0.12552164,0.02386612,0.07578395,0.57641451,0.09207279,0.07597277,0.05209867,0.11991735,0.07131804
1.76378155,0.110345125,0.222875288,0,0,0,0,0.279764871,-1.086541234,-0.102431234,5.904227969,-0.001978354,-0.906413265,-0.349264034,-1.852579495,0.024383037,0.502461193,0.173396741,0.76375469,-0.330420242,0.006041619,0.13626269,0.11639689,0.11615109,0.18624855,0.05768233,0.15845046,0.18947899,0.09260452,0.08626842,0.1061357,0.10560678,0.08189139,0.02573944,0.09019914,0.17516114,0.04358078,0.34420712,0.07577715,0.19038921,0.08606592,0.19181534,0.18847636,0.02242469,0.12263553,0.34344871,0.11611925,0.02393222,0.12556798,0.02378975,0.075745,0.58917157,0.09207721,0.0747095,0.0521699,0.11752566,0.0713004
1.76527112,0.110680936,0.227875298,0,0,0,0,0.278159367,-1.068534177,-0.093735871,5.768965999,-0.003219937,-0.749224417,-0.352020382,-1.848097856,0.025115548,0.481017614,0.174525948,0.752302278,-0.330414454,0.001880856,0.14030838,0.11644149,0.11735111,0.18642963,0.05686904,0.15836543,0.19291396,0.09264923,0.08473603,0.10579544,0.10353819,0.08149296,0.02562549,0.09035817,0.17083429,0.04359561,0.33955581,0.07589409,0.19014728,0.08597257,0.19281838,0.18848394,0.02237698,0.12248188,0.34645045,0.11618958,0.02385454,0.12561533,0.02371491,0.07570764,0.60047787,0.0920787,0.07347846,0.05224001,0.11520562,0.07128207
1.7667607,0.11102359,0.232068169,0,0,0,0,0.276583103,-1.04743697,-0.085248896,5.62519672,-0.00418589,-0.54296101,-0.354769193,-1.842448461,0.025815898,0.459269213,0.175637627,0.739899466,-0.330414189,-0.001391784,0.14356346,0.11648657,0.11831149,0.1866059,0.05607493,0.15828164,0.19574123,0.09269199,0.08324441,0.10546139,0.10152886,0.08110106,0.02551383,0.09051474,0.1666629,0.04360953,0.33510629,0.07600298,0.18991243,0.08588005,0.19364745,0.18849161,0.02233022,0.12232876,0.34903353,0.11626144,0.0237784,0.12566371,0.02364156,0.07567186,0.61052767,0.09207801,0.07227867,0.05230899,0.11295448,0.07126315
1.76825027,0.111371991,0.23563003,0,0,0,0,0.275039827,-1.024462306,-0.076979377,5.477823094,-0.004833798,-0.329073979,-0.357508804,-1.835784758,0.026483678,0.437305415,0.176727582,0.722456847,-0.330418293,-0.004038005,0.14619028,0.11653364,0.11908083,0.18677691,0.05529947,0.15819934,0.19807321,0.0927342,0.08179225,0.10513387,0.09957666,0.08071625,0.02540443,0.09067291,0.16263951,0.04362353,0.33084767,0.07610222,0.18968444,0.08578829,0.19433313,0.18849942,0.02228439,0.12217626,0.35125889,0.11633521,0.02370378,0.1257131,0.02356967,0.07563766,0.61948301,0.09207573,0.07110919,0.05237682,0.11076965,0.07124374
1.76973984,0.111725299,0.238644186,0,0,0,0,0.273531474,-1.000674594,-0.068929174,5.331388284,-0.005181488,-0.145358798,-0.360237768,-1.828117053,0.027118505,0.414948696,0.177787817,0.701007881,-0.330425988,-0.00620706,0.14831511,0.1165836,0.11969759,0.18694244,0.05454216,0.15811872,0.19999991,0.09277665,0.08037826,0.10481316,0.09767957,0.08033895,0.02529722,0.09083552,0.15875712,0.04363862,0.32676982,0.07619099,0.18946312,0.0856972,0.1949005,0.18850737,0.02223946,0.12202447,0.35317793,0.11641101,0.02363066,0.12576349,0.02349921,0.07560505,0.62748037,0.09207232,0.06996909,0.0524434,0.10864866,0.07122398
1.77,0.111787445,0.239106689,0,0,0,0,0.273271683,-0.996485196,-0.067545442,5.306173119,-0.005215777,-0.118537568,-0.360713182,-1.826656741,0.027225941,0.41096817,0.177969715,0.697359483,-0.330427645,-0.006531498,0.14864245,0.11659266,0.11979204,0.18697078,0.05441172,0.15810482,0.20030047,0.09278412,0.08013513,0.10475786,0.09735373,0.08027385,0.02527872,0.09086448,0.15809302,0.04364144,0.32607544,0.07620543,0.18942513,0.08568135,0.19498906,0.18850876,0.02223171,0.12199804,0.35348502,0.11642447,0.02361803,0.12577239,0.02348705,0.07559952,0.62878777,0.09207163,0.06977291,0.0524549,0.1082846,0.07122051
1.77007535,0.111805466,0.239236536,0,0,0,0,0.273196645,-0.995270677,-0.067145904,5.298896344,-0.005224428,-0.111111531,-0.360850802,-1.826226254,0.027256863,0.409810291,0.178022221,0.696318735,-0.330428141,-0.006621878,0.14929003,0.11659527,0.1199147,0.18697893,0.05437404,0.1581008,0.20053998,0.09278629,0.08006492,0.10474188,0.09725967,0.08025503,0.02540017,0.09087286,0.15790144,0.04364227,0.32569183,0.07620956,0.18921738,0.08567677,0.19497481,0.18850917,0.02222947,0.12199039,0.35366147,0.11642837,0.02361439,0.12577497,0.02348354,0.07559793,0.62928418,0.09207143,0.06971625,0.05245822,0.10817534,0.0712195
