time,/jointset/groundPelvis/pelvis_tilt/value,/jointset/groundPelvis/pelvis_tx/value,/jointset/groundPelvis/pelvis_ty/value,/jointset/hip_l/hip_flexion_l/value,/jointset/hip_r/hip_flexion_r/value,/jointset/lumbar/lumbar/value,/jointset/knee_l/knee_angle_l/value,/jointset/knee_r/knee_angle_r/value,/jointset/ankle_l/ankle_angle_l/value,/jointset/ankle_r/ankle_angle_r/value,/jointset/groundPelvis/pelvis_tilt/speed,/jointset/groundPelvis/pelvis_tx/speed,/jointset/groundPelvis/pelvis_ty/speed,/jointset/hip_l/hip_flexion_l/speed,/jointset/hip_r/hip_flexion_r/speed,/jointset/lumbar/lumbar/speed,/jointset/knee_l/knee_angle_l/speed,/jointset/knee_r/knee_angle_r/speed,/jointset/ankle_l/ankle_angle_l/speed,/jointset/ankle_r/ankle_angle_r/speed,/hamstrings_r/activation,/bifemsh_r/activation,/glut_max_r/activation,/iliopsoas_r/activation,/rect_fem_r/activation,/vasti_r/activation,/gastroc_r/activation,/soleus_r/activation,/tib_ant_r/activation,/hamstrings_l/activation,/bifemsh_l/activation,/glut_max_l/activation,/iliopsoas_l/activation,/rect_fem_l/activation,/vasti_l/activation,/gastroc_l/activation,/soleus_l/activation,/tib_ant_l/activation,/lumbarAct,/hamstrings_r,/bifemsh_r,/glut_max_r,/iliopsoas_r,/rect_fem_r,/vasti_r,/gastroc_r,/soleus_r,/tib_ant_r,/hamstrings_l,/bifemsh_l,/glut_max_l,/iliopsoas_l,/rect_fem_l,/vasti_l,/gastroc_l,/soleus_l,/tib_ant_l
0.151699495,0.059968567,0.428817135,0.889926971,-0.124125162,0.15911287,-0.13962634,-0.817428018,-0.302895955,-0.152476879,0.227375505,-0.084456399,1.073481615,0.090579351,3.249557837,-1.690292431,-6.00E-06,-6.320937093,0.886301877,-6.174891437,0.93862096,0.022173062,0.010042529,0.114335177,0.010014549,0.061902078,0.178360445,0.010008599,0.010009506,0.104605062,0.012902856,0.071890236,0.010006135,0.144530441,0.05351103,0.010004583,0.12707922,0.133055745,0.010002522,0.023559281,0.029547197,0.010048023,0.113882547,0.010014941,0.055904892,0.17061099,0.010009353,0.010010082,0.102496037,0.010173749,0.0603205,0.010005735,0.144349101,0.081563708,0.01000588,0.069923814,0.018032235,0.010003534
0.156161245,0.059566676,0.433592714,0.890314521,-0.10951089,0.151589944,-0.13962634,-0.845407836,-0.298893551,-0.18044377,0.231503243,-0.095510681,1.067295504,0.082905382,3.295745402,-1.681501855,2.70E-07,-6.217647388,0.906319696,-6.259148107,0.913048647,0.024897791,0.010043551,0.113977938,0.010014534,0.060494175,0.17676413,0.01000875,0.010009656,0.103957233,0.012182775,0.068964395,0.010006056,0.144543415,0.060551203,0.010005176,0.111397235,0.107882432,0.020055064,-0.006854558,0.03567029,0.010044877,0.11161416,0.010014082,0.056114752,0.17012538,0.010009,0.010010065,0.100936865,0.01017196,0.05863848,0.010005927,0.144822365,0.083558173,0.010007672,0.039971167,0.014020476,0.083013291
0.160622994,0.059117906,0.438342055,0.890664668,-0.094765654,0.144111487,-0.13962634,-0.872879975,-0.294821571,-0.207417959,0.235535517,-0.105470275,1.061720517,0.073813399,3.30826371,-1.670359114,4.53E-06,-6.093367895,0.917489712,-5.729908481,0.895828961,0.028481019,0.010043461,0.113202303,0.010014293,0.059470904,0.175386584,0.010008767,0.010009762,0.103105219,0.01165247,0.066318345,0.010006048,0.144653279,0.066270886,0.010006088,0.092084193,0.08644828,0.045826686,-0.037268398,0.041793382,0.010041732,0.109345772,0.010013222,0.056324611,0.169639769,0.010008648,0.010010048,0.099377693,0.01017017,0.056956459,0.010006119,0.145295629,0.085552639,0.010009465,0.01001852,0.010008717,0.156023048
0.165084744,0.058627759,0.443068166,0.890970847,-0.080057226,0.136687578,-0.13962634,-0.899757435,-0.290720118,-0.229357195,0.239507555,-0.114110181,1.056847424,0.063498989,3.283772431,-1.657191739,-3.38E-06,-5.953443532,0.92018793,-4.069043403,0.884856503,0.030783749,0.010043369,0.112450573,0.010014098,0.058703096,0.173876366,0.01000879,0.01000989,0.102280828,0.011261175,0.064271401,0.010006067,0.144826962,0.070888813,0.010006999,0.073857193,0.068775197,0.067739981,0.004686721,0.033584505,0.010044374,0.11016372,0.010013863,0.056235405,0.166172167,0.010009046,0.010010427,0.099423913,0.010174726,0.058376033,0.010006116,0.14566315,0.086151127,0.010009574,0.014849878,0.010014168,0.117028712
0.169546494,0.058100805,0.447773429,0.891231893,-0.065472591,0.129325776,-0.13962634,-0.925995407,-0.286617575,-0.243412035,0.24343333,-0.121969371,1.052375045,0.053582839,3.25277322,-1.642519465,8.31E-06,-5.806714819,0.917977684,-2.195691956,0.87509181,0.030391751,0.010044007,0.112043765,0.010014126,0.058099062,0.171969073,0.010008914,0.010010086,0.101650206,0.010974927,0.063047054,0.010006079,0.145041082,0.074534525,0.010007696,0.06053419,0.054783237,0.074419261,0.04664184,0.025375627,0.010047017,0.110981667,0.010014503,0.056146199,0.162704565,0.010009444,0.010010805,0.099470133,0.010179283,0.059795608,0.010006112,0.146030671,0.086749615,0.010009683,0.019681236,0.010019618,0.078034375
0.174008244,0.057539695,0.452459159,0.891451486,-0.051000715,0.122031912,-0.13962634,-0.95154569,-0.282531176,-0.250620549,0.247314126,-0.129479598,1.048066041,0.045002324,3.235575768,-1.626969622,-3.87E-06,-5.644055312,0.913487691,-1.113057619,0.864673223,0.029163151,0.010045334,0.111598426,0.010014455,0.057602267,0.169960633,0.010009084,0.010010228,0.101073194,0.01076778,0.062467398,0.010006061,0.145223498,0.077511416,0.010008121,0.050904715,0.043860407,0.073549479,0.034677011,0.025729456,0.010050825,0.109115981,0.010016155,0.055934058,0.161320337,0.010009658,0.010010457,0.098686971,0.010204589,0.061371551,0.010005919,0.145809448,0.08780269,0.010008944,0.021465213,0.010024608,0.063871938
0.178469994,0.056946028,0.45712621,0.891634828,-0.036588658,0.114807684,-0.13962634,-0.976339938,-0.278468588,-0.254035977,0.251150852,-0.136563629,1.044001917,0.037333783,3.225958991,-1.611304866,6.95E-06,-5.467818334,0.907303859,-0.49542227,0.855337415,0.028337192,0.010047322,0.11083929,0.010015137,0.057173964,0.168073379,0.010009266,0.01001024,0.100449422,0.010622481,0.062404121,0.010005996,0.145321489,0.080024688,0.010008235,0.043914424,0.035446266,0.069531678,0.022712182,0.026083285,0.010054633,0.107250295,0.010017807,0.055721918,0.159936109,0.010009872,0.010010109,0.097903808,0.010229895,0.062947494,0.010005726,0.145588225,0.088855765,0.010008206,0.023249191,0.010029597,0.049709501
0.182931744,0.056321999,0.461775792,0.891785477,-0.022209799,0.107652348,-0.13962634,-1.000331028,-0.27443589,-0.255292175,0.254946566,-0.143045295,1.040258625,0.030262975,3.219427164,-1.596327567,-3.03E-06,-5.286565526,0.900435024,-0.069534398,0.845690078,0.0276835,0.010049007,0.109919877,0.010015678,0.056830702,0.166274954,0.010009437,0.010010297,0.099640723,0.010520498,0.062682158,0.010005938,0.145395913,0.081993477,0.010008229,0.0384537,0.029022287,0.066048183,0.014849631,0.025495387,0.01005279,0.106105806,0.010016603,0.05577707,0.158477099,0.01000995,0.010010769,0.09583758,0.010244489,0.064142169,0.010005823,0.145760275,0.088259507,0.010008221,0.020763075,0.010022924,0.059480893
0.187393494,0.055670586,0.46640953,0.891905484,-0.007860138,0.100560896,-0.13962634,-1.02351698,-0.270432993,-0.254673071,0.258693626,-0.148838887,1.036900075,0.023598657,3.212870773,-1.582668345,5.20E-06,-5.106911681,0.893945624,0.345189134,0.833527504,0.027045567,0.01004975,0.108949069,0.010015754,0.056583868,0.164540989,0.010009584,0.010010515,0.098548012,0.010449563,0.063179475,0.010005921,0.145490106,0.083361383,0.010008229,0.033686203,0.024167552,0.065707786,0.00698708,0.024907489,0.010050947,0.104961317,0.010015399,0.055832222,0.15701809,0.010010027,0.01001143,0.093771352,0.010259083,0.065336843,0.01000592,0.145932325,0.08766325,0.010008237,0.018276958,0.010016251,0.069252286
0.191855243,0.054995021,0.471029191,0.891996561,0.006458315,0.093526631,-0.13962634,-1.045908264,-0.26645706,-0.252137132,0.262380027,-0.153909189,1.033927969,0.017316418,3.206373087,-1.570664974,-2.17E-06,-4.928876871,0.888402779,0.743134323,0.818643359,0.026335393,0.01005052,0.107933909,0.010015881,0.056351981,0.162731157,0.010009765,0.010010805,0.09725782,0.010399832,0.063803878,0.010005902,0.145598374,0.084331853,0.010008215,0.032136244,0.020517925,0.063821503,0.012307353,0.023688918,0.010054207,0.103776549,0.010016994,0.055430296,0.154346171,0.010010488,0.010011771,0.091893143,0.010264496,0.066229996,0.010005784,0.146085281,0.087518605,0.010008117,0.036041191,0.010038484,0.047125991
0.196316993,0.054297866,0.475636175,0.892060804,0.020760236,0.086543357,-0.13962634,-1.067489027,-0.262504278,-0.248473804,0.265996333,-0.158516804,1.031217525,0.011569776,3.205459814,-1.559811698,3.40E-06,-4.74359174,0.883567904,0.85054753,0.802107432,0.02549327,0.010051954,0.106879815,0.0100164,0.0560787,0.160740677,0.010010021,0.010011108,0.095832047,0.010364797,0.064491786,0.010005852,0.145716609,0.085044233,0.010008172,0.035481164,0.017801311,0.057047732,0.017627625,0.022470346,0.010057468,0.10259178,0.010018589,0.055028369,0.151674251,0.010010948,0.010012112,0.090014935,0.010269909,0.067123149,0.010005647,0.146238237,0.087373961,0.010007998,0.053805424,0.010060716,0.024999696
0.200778743,0.05358099,0.480231533,0.89210062,0.035074782,0.079606291,-0.13962634,-1.088221523,-0.258571548,-0.245163283,0.269536047,-0.162696496,1.028744775,0.006308819,3.210813401,-1.55011505,-8.90E-07,-4.550466615,0.879539431,0.643460085,0.784457107,0.024584121,0.010053357,0.105746496,0.010016938,0.055801238,0.158675637,0.010010279,0.010011428,0.094213312,0.010338453,0.065208723,0.010005804,0.145825244,0.08553922,0.01000816,0.038492956,0.015776775,0.05124273,0.014977133,0.0214791,0.010057028,0.100983609,0.010018281,0.054840487,0.149660905,0.010011033,0.010012494,0.087384602,0.010261295,0.067864005,0.010005692,0.146234962,0.087046715,0.010008246,0.041634422,0.010045227,0.040444079
0.205240493,0.052847201,0.484816818,0.892117375,0.049409354,0.072707742,-0.13962634,-1.108100652,-0.254653543,-0.242642201,0.272995289,-0.166098304,1.026702007,0.001232376,3.214436495,-1.542545996,5.83E-09,-4.361065915,0.876967312,0.496677779,0.766035927,0.023651918,0.010054268,0.104505191,0.01001725,0.055545361,0.156615096,0.010010491,0.010011764,0.092360346,0.010316833,0.065930657,0.01000578,0.145910303,0.085844965,0.010008218,0.037668495,0.014273903,0.050586622,0.012326641,0.020487855,0.010056589,0.099375437,0.010017973,0.054652605,0.147647559,0.010011119,0.010012876,0.08475427,0.010252682,0.06860486,0.010005738,0.146231688,0.086719469,0.010008495,0.02946342,0.010029738,0.055888461
0.209702243,0.052100389,0.489394165,0.892111638,0.06374769,0.065837119,-0.13962634,-1.127153784,-0.250742925,-0.240273158,0.276367976,-0.16853597,1.025184874,-0.003763925,3.212607349,-1.537640358,9.60E-07,-4.179722529,0.87639343,0.564298043,0.744710313,0.022661678,0.010055016,0.103179612,0.01001752,0.055286404,0.154529804,0.010010755,0.010012285,0.090018805,0.010298228,0.06662926,0.010005774,0.145919014,0.086089457,0.010008335,0.036396254,0.013158054,0.050926503,0.008392926,0.019191578,0.010057538,0.097761978,0.010018533,0.054311031,0.145366229,0.010011823,0.010014507,0.079517725,0.010241154,0.069127591,0.010005776,0.14569083,0.087091201,0.010008813,0.035460945,0.010034471,0.048368931
0.214163993,0.051344407,0.493965681,0.892084144,0.078075432,0.058983061,-0.13962634,-1.145399595,-0.246829412,-0.237615245,0.279631107,-0.170209056,1.024088273,-0.008520489,3.20968751,-1.535120475,-3.70E-06,-3.99918061,0.878264554,0.626164812,0.716926928,0.021589795,0.010055818,0.101786833,0.010017867,0.05500726,0.152397969,0.010011136,0.010013102,0.08700465,0.010281508,0.067285045,0.01000578,0.145813102,0.086362771,0.010008506,0.036954318,0.012336809,0.049335586,0.004459211,0.017895302,0.010058487,0.096148519,0.010019093,0.053969457,0.143084899,0.010012527,0.010016138,0.07428118,0.010229626,0.069650321,0.010005814,0.145149973,0.087462932,0.01000913,0.041458469,0.010039204,0.040849401
0.218625742,0.050582416,0.498533131,0.892036095,0.092392292,0.052135142,-0.13962634,-1.162834208,-0.242901678,-0.234919241,0.282756987,-0.171221546,1.023366254,-0.01298311,3.207603441,-1.53494104,2.08E-06,-3.816030322,0.882776016,0.582774631,0.684116084,0.020463506,0.010057093,0.100312129,0.010018245,0.054677496,0.150196162,0.010011655,0.010014135,0.083495604,0.010267023,0.067889198,0.010005814,0.145660227,0.08661215,0.010008727,0.03759473,0.011729881,0.047694566,0.000448554,0.01664264,0.010062572,0.094278651,0.010019476,0.053346967,0.140497515,0.010013609,0.010017778,0.069280779,0.010224393,0.070014262,0.010005994,0.145014608,0.087445185,0.010009528,0.037714974,0.010037602,0.044280356
0.223087492,0.04981772,0.503098349,0.8919686,0.106695731,0.045282,-0.13962634,-1.179452515,-0.238948252,-0.232410904,0.285734506,-0.171421918,1.023087948,-0.017237104,3.203671504,-1.537461366,-4.21E-06,-3.633267747,0.889781233,0.542042091,0.650423424,0.019301334,0.010059117,0.098744976,0.010018625,0.054276465,0.147907133,0.010012324,0.01001533,0.07961914,0.010255002,0.068435729,0.010005887,0.145510223,0.086800272,0.010008995,0.037130191,0.011283168,0.047300535,-0.003562102,0.015389978,0.010066658,0.092408782,0.010019859,0.052724478,0.137910132,0.010014691,0.010019418,0.064280378,0.01021916,0.070378203,0.010006174,0.144879244,0.087427438,0.010009925,0.033971479,0.010035999,0.047711311
0.227549242,0.049054048,0.507663394,0.89188251,0.120974508,0.038411193,-0.13962634,-1.195259265,-0.234957314,-0.229962908,0.288551589,-0.170756437,1.023291849,-0.021310165,3.196408745,-1.542993745,1.36E-06,-3.452153313,0.900078516,0.557241033,0.60889672,0.018054441,0.010061434,0.097091911,0.010019027,0.053872017,0.14548457,0.010013274,0.010017026,0.07430791,0.010243794,0.068898644,0.010005978,0.145281964,0.086923887,0.010009304,0.036340179,0.010953045,0.047244608,-0.006345445,0.013706782,0.010068941,0.090416769,0.010020398,0.052496393,0.134727363,0.010017011,0.010023828,0.049790899,0.010206918,0.070412174,0.010006279,0.143987558,0.087260639,0.010010375,0.033988003,0.010035164,0.046484412
0.232010992,0.048295231,0.512230381,0.89177882,0.135214892,0.031507886,-0.13962634,-1.210257552,-0.230908343,-0.227420897,0.291137208,-0.169245832,1.023958344,-0.025126777,3.186462376,-1.552029298,-1.01E-06,-3.270870286,0.915794744,0.584184464,0.546668864,0.016689701,0.010063742,0.095357656,0.010019466,0.053510457,0.142894134,0.010014589,0.010019447,0.066772752,0.01023231,0.069259753,0.010006072,0.144915274,0.086980749,0.010009651,0.035752676,0.010710401,0.046899344,-0.009128788,0.012023586,0.010071225,0.088424756,0.010020937,0.052268308,0.131544594,0.010019332,0.010028239,0.035301421,0.010194676,0.070446145,0.010006384,0.143095873,0.08709384,0.010010826,0.034004527,0.010034329,0.045257513
0.236472742,0.047545002,0.516801359,0.891658816,0.149405473,0.024555221,-0.13962634,-1.224444304,-0.226771391,-0.224780214,0.293348275,-0.166907218,1.02507994,-0.028565193,3.173962204,-1.565626527,-4.30E-07,-3.088085711,0.941375836,0.601309085,0.429777228,0.015341942,0.010065973,0.093306085,0.010020173,0.053227154,0.139937134,0.010016555,0.012590395,0.057706548,0.010219615,0.069533689,0.010006142,0.144617689,0.087094339,0.010009999,0.035013903,0.010531563,0.046620465,0.00186135,0.011098987,0.010072992,0.084262784,0.010023226,0.05241154,0.126217178,0.010024436,0.028594784,0.022676892,0.010175128,0.07039486,0.010006293,0.143855603,0.087833563,0.010011093,0.031720871,0.010036168,0.04623236
0.240934492,0.046807092,0.521378366,0.891524813,0.163532666,0.017527278,-0.13962634,-1.237811214,-0.222483324,-0.2220391,0.294841373,-0.16372367,1.026661697,-0.031401747,3.158048603,-1.585773316,2.59E-06,-2.903371917,0.983532987,0.629202825,0.224836037,0.014102042,0.01006808,0.090766914,0.010021303,0.053046887,0.136465666,0.010019358,0.019352527,0.047609957,0.010205092,0.069730483,0.010006169,0.144541336,0.087351639,0.010010326,0.033882493,0.010400821,0.046651534,0.012851488,0.010174387,0.010074758,0.080100812,0.010025515,0.052554773,0.120889763,0.01002954,0.04716133,0.010052364,0.01015558,0.070343575,0.010006202,0.144615334,0.088573286,0.010011359,0.029437215,0.010038008,0.047207208
0.245396242,0.04608524,0.525963436,0.891379794,0.177580339,0.010392963,-0.13962634,-1.250349011,-0.217968307,-0.219127826,0.295274307,-0.159733439,1.02868229,-0.033470586,3.138290239,-1.613233371,-1.66E-06,-2.716261469,1.041676448,0.677047684,-0.026522054,0.013067011,0.010071215,0.087709773,0.010022948,0.052664167,0.132396191,0.010026997,0.02969453,0.038325006,0.010190796,0.069865676,0.010006178,0.144527543,0.087673177,0.010010614,0.032580512,0.010304902,0.046770464,0.01473832,0.010163517,0.010084577,0.074762233,0.010029321,0.050479491,0.113846678,0.01006516,0.070804326,0.010037208,0.010147226,0.070265444,0.010006201,0.144345611,0.088931521,0.010011459,0.028073885,0.010039811,0.047067236
0.249857991,0.045382746,0.530558396,0.891227326,0.191531883,0.003122516,-0.13962634,-1.262045379,-0.213176035,-0.215986238,0.294642621,-0.155046926,1.03109518,-0.034740969,3.114958545,-1.646794978,3.80E-06,-2.526197514,1.107814475,0.732442317,-0.252385031,0.0123014,0.010076133,0.084111484,0.01002517,0.051867691,0.1276647,0.010042108,0.043166573,0.031217653,0.010178083,0.069950099,0.010006184,0.144460321,0.088002988,0.010010852,0.031259466,0.010235026,0.046825282,0.016625153,0.010152648,0.010094395,0.069423654,0.010033126,0.04840421,0.106803593,0.01010078,0.094447322,0.010022053,0.010138873,0.070187313,0.0100062,0.144075887,0.089289756,0.010011558,0.026710556,0.010041614,0.046927264
0.254319741,0.0447026,0.535164919,0.891071018,0.205371631,-0.004309276,-0.13962634,-1.272886416,-0.208078824,-0.212595503,0.293093506,-0.149805631,1.033819309,-0.035194887,3.088324646,-1.684363591,-1.58E-06,-2.332831672,1.176161727,0.78784233,-0.437990288,0.011745501,0.010083551,0.080159981,0.01002799,0.050459799,0.122163136,0.014109349,0.057324985,0.025818358,0.010166088,0.069970975,0.0100062,0.14404619,0.088301679,0.010011083,0.029827985,0.010184545,0.046843481,0.016664756,0.010236128,0.010112936,0.064661977,0.010038236,0.043962494,0.097604426,0.039414225,0.106904237,0.010017421,0.010127421,0.069903108,0.010006283,0.140987998,0.089331747,0.010011876,0.024621746,0.010047405,0.046873017
0.258781491,0.044046187,0.539783853,0.890914423,0.21908655,-0.011906325,-0.13962634,-1.282857793,-0.202688337,-0.208952609,0.29077011,-0.144408942,1.036658481,-0.034869806,3.059003576,-1.720871944,2.29E-06,-2.136368093,1.239277054,0.845474071,-0.599460491,0.011359004,0.010093938,0.075991474,0.01003142,0.048301523,0.115808464,0.024724473,0.070705393,0.021757105,0.010154239,0.069919443,0.010006233,0.14307036,0.088541525,0.010011337,0.028223649,0.01014907,0.046843839,0.016704358,0.010319608,0.010131477,0.0599003,0.010043346,0.039520778,0.08840526,0.06872767,0.119361152,0.01001279,0.01011597,0.069618902,0.010006365,0.137900109,0.089373739,0.010012193,0.022532936,0.010053195,0.046818771
0.263243241,0.04341366,0.544415421,0.890760909,0.232665505,-0.019656283,-0.13962634,-1.291946149,-0.197040638,-0.205043451,0.287796587,-0.139169118,1.039445405,-0.033854472,3.027472843,-1.751888852,-3.78E-07,-1.93714485,1.289648657,0.908223138,-0.726299365,0.011183936,0.010109183,0.071431923,0.010036349,0.045249052,0.108430823,0.037954806,0.083561576,0.018711498,0.010142455,0.069775003,0.010006282,0.14181739,0.088658566,0.01001164,0.026351273,0.010124763,0.046783505,0.014432974,0.011042143,0.010169565,0.053317081,0.010056076,0.032531357,0.076250957,0.084119113,0.131805321,0.010010658,0.010104227,0.069020632,0.010006468,0.136327351,0.088757554,0.010012738,0.019398889,0.010061273,0.046394587
0.267704991,0.04280391,0.549059185,0.890613116,0.246099053,-0.027528656,-0.13962634,-1.300140472,-0.191204086,-0.200835594,0.284352653,-0.13419904,1.042125678,-0.032305698,2.993823982,-1.775745289,-8.29E-07,-1.735613963,1.323931079,0.979367526,-0.810324334,0.01124774,0.010130531,0.066354358,0.010043361,0.041197046,0.099897632,0.051374773,0.096040733,0.016445482,0.010130681,0.069523205,0.010006346,0.14049518,0.088607596,0.010012007,0.024145546,0.010109095,0.046633165,0.01216159,0.011764679,0.010207653,0.046733863,0.010068806,0.025541935,0.064096654,0.099510556,0.144249489,0.010008527,0.010092485,0.068422362,0.010006571,0.134754592,0.088141369,0.010013283,0.016264842,0.010069351,0.045970402
0.272166741,0.042215601,0.553714601,0.89047319,0.259377792,-0.035489311,-0.13962634,-1.307431226,-0.185253947,-0.19628457,0.280612278,-0.12966356,1.044612689,-0.030397426,2.95828331,-1.78987415,1.03E-06,-1.532438295,1.337906495,1.06462396,-0.861772671,0.012479107,0.010207251,0.06037823,0.010051136,0.036298416,0.088691975,0.064675214,0.107933327,0.014759102,0.010119523,0.06912131,0.01000644,0.139080886,0.088464681,0.01001246,0.02170346,0.010097373,0.04664101,0.013087304,0.019694639,0.010613529,0.036181821,0.010076139,0.017918819,0.037165675,0.112863221,0.153846,0.010007524,0.010085128,0.06726205,0.010006816,0.132843413,0.087836994,0.01001411,0.013221122,0.010060828,0.047304441
0.27662849,0.041645515,0.558380132,0.890342036,0.272495964,-0.043475779,-0.13962634,-1.313814631,-0.17931293,-0.191299966,0.276703166,-0.126030259,1.046659661,-0.028373527,2.921849432,-1.787315996,-3.10E-06,-1.328890349,1.319841809,1.173721259,-0.88596142,0.015477523,0.010371812,0.053222872,0.010058807,0.030657735,0.07360733,0.077667648,0.119096505,0.013512437,0.010109378,0.068539366,0.010006574,0.13755795,0.088284654,0.010013013,0.019091371,0.010086504,0.046976537,0.014013019,0.027624598,0.011019404,0.025629779,0.010083471,0.010295703,0.010234696,0.126215886,0.163442511,0.010006522,0.010077771,0.066101738,0.010007062,0.130932233,0.087532619,0.010014936,0.010177403,0.010052305,0.04863848
0.28109024,0.041088864,0.563053433,0.890219792,0.285451187,-0.051403226,-0.13962634,-1.319290924,-0.17353946,-0.185760771,0.272736578,-0.123647561,1.048092332,-0.026452132,2.885172435,-1.7634085,1.52E-06,-1.125927663,1.263353106,1.315445752,-0.890314027,0.019820961,0.011684782,0.045507074,0.010801231,0.025449874,0.05862515,0.090288441,0.129624966,0.012588688,0.010100624,0.067722927,0.010006753,0.135877023,0.087861973,0.010013638,0.016759036,0.010075473,0.048108946,0.013768033,0.036220935,0.019271885,0.017959472,0.015397677,0.0101742,0.010127332,0.138183722,0.172029488,0.010005896,0.010075159,0.064143452,0.010007423,0.128354775,0.08541154,0.010015761,0.010111837,0.010038173,0.054302262
0.28555199,0.040540753,0.567732097,0.890105731,0.298239868,-0.059186658,-0.13962634,-1.323862241,-0.168082137,-0.179506287,0.268774209,-0.122201972,1.049063443,-0.024705236,2.847196616,-1.722761176,-2.75E-06,-0.923230712,1.178127496,1.494353195,-0.884070143,0.025227276,0.014830821,0.037683699,0.01275699,0.021505076,0.046860028,0.102493702,0.139573931,0.011908257,0.010093509,0.066633651,0.010006981,0.134001613,0.08704916,0.010014315,0.015012492,0.010063614,0.050353014,0.013523048,0.044817272,0.027524365,0.010289166,0.020711883,0.010052697,0.010019968,0.150151558,0.180616466,0.01000527,0.010072546,0.062185167,0.010007784,0.125777317,0.083290461,0.010016585,0.010046272,0.010024041,0.059966043
0.29001374,0.039997548,0.572414363,0.889999012,0.310854443,-0.066760027,-0.13962634,-1.327528846,-0.163054026,-0.17236959,0.264856671,-0.121344621,1.049760808,-0.023167229,2.806829178,-1.670823782,9.36E-07,-0.720100874,1.073658812,1.708891999,-0.871178725,0.031275428,0.019047846,0.030773644,0.016378703,0.01853267,0.037741546,0.114008465,0.14920776,0.011405252,0.010086255,0.065275993,0.01000727,0.131829427,0.08600364,0.01001513,0.013706167,0.010052439,0.053489009,0.006797791,0.052643395,0.034098444,0.010169275,0.031869857,0.010043246,0.010015895,0.158575875,0.190204761,0.010004728,0.010060377,0.059730537,0.010008329,0.121897821,0.081725056,0.01001812,0.010034807,0.010019173,0.06622577
0.29447549,0.039457463,0.577099431,0.889898688,0.323282003,-0.074085435,-0.13962634,-1.330285909,-0.158519974,-0.164219623,0.261007434,-0.120803715,1.050319552,-0.021837952,2.763366038,-1.611611991,-9.62E-07,-0.515524337,0.956662915,1.948556385,-0.853453895,0.037698668,0.023839695,0.025510562,0.021940418,0.016319904,0.030769496,0.124643063,0.158701801,0.011035434,0.010077692,0.063652709,0.010007627,0.129285166,0.084836948,0.010016137,0.012739409,0.010042948,0.057365063,7.25E-05,0.060469519,0.040672522,0.010049384,0.043027832,0.010033794,0.010011822,0.167000193,0.199793055,0.010004187,0.010048207,0.057275907,0.010008873,0.118018325,0.080159651,0.010019654,0.010023341,0.010014305,0.072485497
0.29893724,0.038919441,0.581786871,0.889803841,0.335507867,-0.081135984,-0.13962634,-1.332125322,-0.154526329,-0.154964293,0.25724541,-0.120355277,1.050857401,-0.020707648,2.716296662,-1.54862772,9.51E-08,-0.308404168,0.833135689,2.198843383,-0.832498047,0.04388075,0.028826088,0.021528459,0.028501932,0.014671673,0.025477581,0.134690756,0.167870714,0.010762385,0.01006954,0.061791524,0.010008081,0.126455981,0.083516922,0.010017388,0.012022078,0.010035032,0.061618559,-0.002738878,0.064381343,0.045675307,0.010038743,0.051521617,0.010026045,0.010009238,0.175865426,0.207265545,0.010003896,0.010045855,0.054533795,0.010009766,0.114224498,0.078094272,0.010021945,0.010018919,0.010012024,0.077448297
0.30339899,0.038383581,0.586476848,0.889713636,0.347515187,-0.087902816,-0.13962634,-1.333032632,-0.151088801,-0.144610245,0.253582143,-0.119834098,1.051456656,-0.019757094,2.665402315,-1.484434492,5.34E-07,-0.097705218,0.707380948,2.441061875,-0.809185191,0.049427441,0.033765462,0.018550657,0.035466372,0.013451637,0.021499568,0.144340189,0.176584504,0.010561857,0.010062936,0.059711777,0.010008652,0.123405718,0.082021148,0.010018916,0.011493192,0.01002862,0.06600808,-0.00555029,0.068293167,0.050678093,0.010028103,0.060015402,0.010018296,0.010006655,0.184730659,0.214738034,0.010003604,0.010043503,0.051791683,0.010010658,0.110430671,0.076028893,0.010024236,0.010014497,0.010009743,0.082411096
0.307860739,0.037850431,0.591169747,0.8896273,0.359286608,-0.094384001,-0.13962634,-1.332990457,-0.148211453,-0.1332197,0.250026663,-0.119100921,1.052187485,-0.01896781,2.610495888,-1.421204962,-5.56E-07,0.11745298,0.583079299,2.658684483,-0.784472348,0.054403942,0.038563413,0.016326195,0.042661516,0.012546495,0.018517818,0.153283192,0.185012639,0.010413897,0.010057225,0.057347424,0.010009353,0.120191492,0.080407863,0.010020967,0.011101816,0.010023508,0.070263776,-0.004583448,0.071262609,0.054847064,0.010021758,0.068119143,0.01001486,0.010005537,0.18973121,0.222767984,0.010003369,0.010039524,0.04810729,0.010011875,0.106735384,0.074107149,0.010028846,0.010012789,0.010008996,0.085469461
